Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:31:39,4.54205,30,1.1,1.1,0.04720531,0.07728999,0.8
10/05/2021 02:31:40,30,-15.11014,1.1,1.1,0.04696093,0.0716854,0.8
10/05/2021 02:31:41,15.67362,30,1.1,1.1,0.04305573,0.8,0.8
10/05/2021 02:31:42,19.95228,18.4574,1.1,1.1,0.0452783,0.06160408,0.8
10/05/2021 02:31:43,25.71451,30,1.1,1.1,0.04766127,0.06493665,0.8
10/05/2021 02:31:44,30,14.19587,1.1,1.1,0.02621014,0.8,0.8
10/05/2021 02:31:45,5.430436,23.67481,1.1,1.1,0.02465174,0.0189344,0.8
10/05/2021 02:31:46,16.01721,-20.24248,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:47,21.50179,-12.38551,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:48,27.80275,-19.64192,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:49,18.93647,-14.44348,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:50,9.51065,-2.826328,1.1,1.1,0.8,0.8,0.3431718
10/05/2021 02:31:51,21.31755,-6.932451,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:52,22.44298,-19.62771,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:53,21.33784,-30,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:54,28.56347,30,1.1,1.1,0.05760767,0.03030136,0.117158
10/05/2021 02:31:55,18.30961,25.28393,0.7876737,0.7873237,0.02425954,0.01203611,0.8
10/05/2021 02:31:56,30,-30,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:31:57,12.15304,-17.77825,1.1,1.1,0.3879037,0.4265271,0.8
10/05/2021 02:31:58,0.8601249,11.29661,1.1,1.1,0.8,0.2808084,0.2799145
10/05/2021 02:31:59,22.66093,-4.75514,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:32:00,15.51217,30,1.1,1.1,0.05453799,0.07369016,0.8
10/05/2021 02:32:01,9.792209,12.22239,1.1,1.1,0.04796597,0.04227616,0.04791727
10/05/2021 02:32:02,-6.572274,30,1.1,1.1,0.05049308,0.04216719,0.04551131
10/05/2021 02:32:03,-18.27035,23.40496,1.1,1.1,0.05388141,0.04493861,0.8
10/05/2021 02:32:04,10.29415,-15.96118,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:32:05,23.79897,5.182939,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:32:06,-10.1576,-11.20538,1.1,1.1,0.8,0.8,0.1909499
10/05/2021 02:32:07,-1.856402,16.95476,1.1,1.1,0.05213872,0.04166339,0.8
10/05/2021 02:32:08,19.83234,24.24629,1.1,1.1,0.04915009,0.05129457,0.8
10/05/2021 02:32:09,19.148,30,1.1,1.1,0.04524498,0.8,0.8
10/05/2021 02:32:10,21.25377,30,1.1,1.1,0.04599729,0.8,0.8
10/05/2021 02:32:11,19.34932,-16.90793,1.1,1.1,0.04814804,0.09251149,0.8
10/05/2021 02:32:12,22.13288,20.14326,1.1,1.1,0.04495484,0.08865064,0.8
10/05/2021 02:32:13,15.11754,30,1.1,1.1,0.0480476,0.04488865,0.8
10/05/2021 02:32:14,18.46481,1.832505,1.1,1.1,0.04546098,0.8,0.8
10/05/2021 02:32:15,20.03313,-11.30693,1.1,1.1,0.04898388,0.8,0.8
