Date,WinCL,WinWL
2021/05/26 07:55:54,1,0
2021/05/26 07:56:00,1,0
2021/05/26 07:56:03,1,0
2021/05/26 07:56:04,0,1
2021/05/26 07:56:07,0,1
2021/05/26 07:56:12,1,0
2021/05/26 07:56:13,1,0
2021/05/26 07:56:14,1,0
2021/05/26 07:56:18,1,0
2021/05/26 07:56:46,0,1
2021/05/26 07:56:53,0,1
2021/05/26 07:56:54,0,1
2021/05/26 07:57:05,1,0
2021/05/26 07:57:14,1,0
2021/05/26 07:57:33,1,0
2021/05/26 07:57:42,1,0
2021/05/26 07:57:47,1,0
2021/05/26 07:58:03,0,1
2021/05/26 07:58:17,1,0
2021/05/26 07:58:28,0,1
2021/05/26 07:58:32,0,1
2021/05/26 07:58:51,1,0
2021/05/26 07:59:12,0,1
2021/05/26 07:59:15,0,1
2021/05/26 07:59:20,0,1
2021/05/26 07:59:22,1,0
2021/05/26 07:59:28,1,0
2021/05/26 07:59:29,0,1
2021/05/26 07:59:34,0,1
2021/05/26 07:59:39,1,0
2021/05/26 07:59:44,0,1
2021/05/26 07:59:53,1,0
2021/05/26 08:00:03,0,1
2021/05/26 08:00:09,1,0
2021/05/26 08:00:13,0,1
2021/05/26 08:00:14,1,0
2021/05/26 08:00:15,1,0
2021/05/26 08:00:22,0,1
2021/05/26 08:00:26,0,1
2021/05/26 08:00:29,0,1
2021/05/26 08:00:31,0,1
2021/05/26 08:00:41,1,0
2021/05/26 08:00:50,0,1
2021/05/26 08:00:52,1,0
2021/05/26 08:01:01,1,0
2021/05/26 08:01:10,1,0
2021/05/26 08:01:13,1,0
2021/05/26 08:01:19,0,1
2021/05/26 08:01:22,0,1
2021/05/26 08:01:23,1,0
2021/05/26 08:01:26,1,0
2021/05/26 08:01:30,1,0
2021/05/26 08:01:37,0,1
2021/05/26 08:01:52,0,1
2021/05/26 08:01:56,0,1
2021/05/26 08:02:03,0,1
2021/05/26 08:02:12,1,0
2021/05/26 08:02:21,0,1
2021/05/26 08:02:23,1,0
2021/05/26 08:02:31,1,0
2021/05/26 08:02:37,1,0
2021/05/26 08:02:38,1,0
2021/05/26 08:02:41,0,1
2021/05/26 08:02:44,1,0
2021/05/26 08:02:48,0,1
2021/05/26 08:02:51,1,0
2021/05/26 08:03:02,0,1
2021/05/26 08:03:17,0,1
2021/05/26 08:03:22,1,0
2021/05/26 08:03:29,0,1
2021/05/26 08:03:33,0,1
2021/05/26 08:03:41,1,0
2021/05/26 08:03:42,0,1
2021/05/26 08:04:02,1,0
2021/05/26 08:04:03,0,1
2021/05/26 08:04:06,0,1
2021/05/26 08:04:17,0,1
2021/05/26 08:04:27,0,1
2021/05/26 08:04:38,0,1
2021/05/26 08:04:51,0,1
2021/05/26 08:05:02,0,1
2021/05/26 08:05:02,0,1
2021/05/26 08:05:12,0,1
2021/05/26 08:05:16,0,1
2021/05/26 08:05:29,0,1
2021/05/26 08:05:33,0,1
2021/05/26 08:05:38,1,0
2021/05/26 08:05:45,0,1
2021/05/26 08:05:47,0,1
2021/05/26 08:05:54,1,0
2021/05/26 08:06:10,1,0
2021/05/26 08:06:14,1,0
2021/05/26 08:06:28,0,1
2021/05/26 08:06:29,0,1
2021/05/26 08:06:31,1,0
2021/05/26 08:06:41,0,1
2021/05/26 08:07:08,1,0
2021/05/26 08:07:10,0,1
2021/05/26 08:07:25,0,1
2021/05/26 08:07:41,0,1
2021/05/26 08:07:42,1,0
2021/05/26 08:07:52,1,0
2021/05/26 08:08:19,0,1
2021/05/26 08:08:38,1,0
2021/05/26 08:08:51,0,1
2021/05/26 08:09:02,1,0
2021/05/26 08:09:13,0,1
2021/05/26 08:09:27,0,1
2021/05/26 08:09:45,0,1
2021/05/26 08:09:55,0,1
2021/05/26 08:10:03,1,0
2021/05/26 08:10:05,1,0
2021/05/26 08:10:22,0,1
2021/05/26 08:10:29,1,0
2021/05/26 08:10:44,1,0
2021/05/26 08:10:44,1,0
2021/05/26 08:10:51,1,0
2021/05/26 08:11:03,0,1
2021/05/26 08:11:05,1,0
2021/05/26 08:11:05,0,1
2021/05/26 08:11:07,1,0
2021/05/26 08:11:19,1,0
2021/05/26 08:11:26,1,0
2021/05/26 08:11:35,1,0
2021/05/26 08:11:44,0,1
2021/05/26 08:11:49,0,1
2021/05/26 08:11:53,0,1
2021/05/26 08:11:57,1,0
2021/05/26 08:12:04,0,1
2021/05/26 08:12:15,0,1
2021/05/26 08:12:18,0,1
2021/05/26 08:12:23,1,0
2021/05/26 08:12:40,0,1
2021/05/26 08:12:43,1,0
2021/05/26 08:12:54,0,1
2021/05/26 08:12:59,1,0
2021/05/26 08:13:09,1,0
2021/05/26 08:13:14,0,1
2021/05/26 08:13:31,1,0
2021/05/26 08:14:14,1,0
2021/05/26 08:14:40,0,1
2021/05/26 08:14:52,0,1
2021/05/26 08:15:28,0,1
2021/05/26 08:15:35,1,0
2021/05/26 08:15:37,0,1
2021/05/26 08:15:54,0,1
2021/05/26 08:15:54,0,1
2021/05/26 08:15:58,1,0
2021/05/26 08:16:03,0,1
2021/05/26 08:16:05,1,0
2021/05/26 08:16:08,1,0
2021/05/26 08:16:15,1,0
2021/05/26 08:16:23,0,1
2021/05/26 08:16:33,1,0
2021/05/26 08:16:38,1,0
2021/05/26 08:16:43,1,0
2021/05/26 08:16:55,1,0
2021/05/26 08:17:08,0,1
2021/05/26 08:17:25,0,1
2021/05/26 08:17:29,0,1
2021/05/26 08:17:40,1,0
2021/05/26 08:17:56,0,1
2021/05/26 08:17:57,1,0
2021/05/26 08:17:59,0,1
2021/05/26 08:18:01,0,1
2021/05/26 08:18:11,0,1
2021/05/26 08:18:12,0,1
2021/05/26 08:18:25,1,0
2021/05/26 08:18:28,0,1
2021/05/26 08:18:37,0,1
2021/05/26 08:18:47,0,1
2021/05/26 08:18:51,0,1
2021/05/26 08:18:54,1,0
2021/05/26 08:19:00,0,1
2021/05/26 08:19:02,1,0
2021/05/26 08:19:04,0,1
2021/05/26 08:19:18,0,1
2021/05/26 08:19:26,0,1
2021/05/26 08:19:28,0,1
2021/05/26 08:19:42,0,1
2021/05/26 08:19:44,0,1
2021/05/26 08:19:50,1,0
2021/05/26 08:20:01,0,1
2021/05/26 08:20:11,0,1
2021/05/26 08:20:19,0,1
2021/05/26 08:20:20,1,0
2021/05/26 08:20:21,1,0
2021/05/26 08:20:31,0,1
2021/05/26 08:20:37,1,0
2021/05/26 08:20:43,0,1
2021/05/26 08:20:59,0,1
2021/05/26 08:21:07,0,1
2021/05/26 08:21:18,1,0
2021/05/26 08:21:20,1,0
2021/05/26 08:22:24,0,1
2021/05/26 08:22:35,1,0
2021/05/26 08:22:36,0,1
2021/05/26 08:22:43,1,0
2021/05/26 08:23:28,0,1
2021/05/26 08:23:31,1,0
2021/05/26 08:23:50,1,0
2021/05/26 08:23:56,0,1
2021/05/26 08:24:12,1,0
2021/05/26 08:24:15,1,0
2021/05/26 08:24:18,1,0
2021/05/26 08:24:30,0,1
2021/05/26 08:24:31,1,0
2021/05/26 08:24:43,0,1
2021/05/26 08:24:49,0,1
2021/05/26 08:24:51,0,1
2021/05/26 08:25:05,0,1
2021/05/26 08:25:05,0,1
2021/05/26 08:25:21,1,0
2021/05/26 08:25:32,0,1
2021/05/26 08:25:33,0,1
2021/05/26 08:25:40,1,0
2021/05/26 08:25:42,0,1
2021/05/26 08:25:46,0,1
2021/05/26 08:25:50,1,0
2021/05/26 08:26:01,0,1
2021/05/26 08:26:21,0,1
2021/05/26 08:26:27,0,1
2021/05/26 08:26:29,1,0
2021/05/26 08:26:35,1,0
2021/05/26 08:26:36,1,0
2021/05/26 08:26:40,1,0
2021/05/26 08:26:41,0,1
2021/05/26 08:26:46,1,0
2021/05/26 08:26:51,0,1
2021/05/26 08:26:54,0,1
2021/05/26 08:27:02,1,0
2021/05/26 08:27:07,0,1
2021/05/26 08:27:19,1,0
2021/05/26 08:27:21,0,1
2021/05/26 08:27:26,1,0
2021/05/26 08:27:36,1,0
2021/05/26 08:27:39,1,0
2021/05/26 08:27:44,0,1
2021/05/26 08:27:48,0,1
2021/05/26 08:27:54,1,0
2021/05/26 08:28:03,0,1
2021/05/26 08:28:14,1,0
2021/05/26 08:28:15,0,1
2021/05/26 08:28:17,0,1
2021/05/26 08:28:24,1,0
2021/05/26 08:28:25,0,1
2021/05/26 08:28:26,1,0
2021/05/26 08:28:31,1,0
2021/05/26 08:28:42,0,1
2021/05/26 08:28:43,0,1
2021/05/26 08:28:54,0,1
2021/05/26 08:29:10,0,1
2021/05/26 08:29:17,1,0
2021/05/26 08:29:17,1,0
2021/05/26 08:29:20,0,1
2021/05/26 08:29:22,0,1
2021/05/26 08:29:29,0,1
2021/05/26 08:29:34,0,1
2021/05/26 08:29:39,0,1
2021/05/26 08:29:44,1,0
2021/05/26 08:29:57,1,0
2021/05/26 08:30:13,1,0
2021/05/26 08:30:14,0,1
2021/05/26 08:30:29,0,1
2021/05/26 08:30:29,0,1
2021/05/26 08:30:39,0,1
2021/05/26 08:30:52,1,0
2021/05/26 08:30:55,0,1
2021/05/26 08:31:09,0,1
2021/05/26 08:31:10,0,1
2021/05/26 08:31:12,1,0
2021/05/26 08:31:13,1,0
2021/05/26 08:31:25,1,0
2021/05/26 08:31:50,0,1
2021/05/26 08:31:53,1,0
2021/05/26 08:32:16,1,0
2021/05/26 08:32:20,0,1
2021/05/26 08:32:27,1,0
2021/05/26 08:32:29,1,0
2021/05/26 08:32:32,1,0
2021/05/26 08:32:35,0,1
2021/05/26 08:32:38,1,0
2021/05/26 08:32:39,1,0
2021/05/26 08:32:52,1,0
2021/05/26 08:32:57,0,1
2021/05/26 08:33:02,0,1
2021/05/26 08:33:03,0,1
2021/05/26 08:33:09,1,0
2021/05/26 08:33:13,1,0
2021/05/26 08:33:23,0,1
2021/05/26 08:33:32,0,1
2021/05/26 08:33:41,0,1
2021/05/26 08:33:47,0,1
2021/05/26 08:33:48,1,0
2021/05/26 08:33:56,1,0
2021/05/26 08:34:03,1,0
2021/05/26 08:34:20,0,1
2021/05/26 08:34:36,0,1
2021/05/26 08:34:52,1,0
2021/05/26 08:34:56,0,1
2021/05/26 08:34:57,0,1
2021/05/26 08:35:00,1,0
2021/05/26 08:35:16,0,1
2021/05/26 08:35:18,0,1
2021/05/26 08:35:19,0,1
2021/05/26 08:35:26,1,0
2021/05/26 08:36:06,1,0
2021/05/26 08:36:12,1,0
2021/05/26 08:36:13,1,0
2021/05/26 08:36:15,0,1
2021/05/26 08:36:25,1,0
2021/05/26 08:36:29,1,0
2021/05/26 08:36:38,0,1
2021/05/26 08:37:00,0,1
2021/05/26 08:37:19,0,1
2021/05/26 08:37:27,0,1
2021/05/26 08:37:38,0,1
2021/05/26 08:37:45,0,1
2021/05/26 08:37:57,0,1
2021/05/26 08:38:03,1,0
2021/05/26 08:38:16,1,0
2021/05/26 08:38:19,0,1
2021/05/26 08:38:20,0,1
2021/05/26 08:38:31,1,0
2021/05/26 08:38:34,1,0
2021/05/26 08:38:35,0,1
2021/05/26 08:38:45,0,1
2021/05/26 08:38:54,0,1
2021/05/26 08:38:54,0,1
2021/05/26 08:39:07,1,0
2021/05/26 08:39:08,1,0
2021/05/26 08:39:09,0,1
2021/05/26 08:39:31,0,1
2021/05/26 08:39:41,0,1
2021/05/26 08:39:47,0,1
2021/05/26 08:39:48,0,1
2021/05/26 08:39:54,0,1
2021/05/26 08:40:20,0,1
2021/05/26 08:40:42,0,1
2021/05/26 08:40:52,1,0
2021/05/26 08:41:04,1,0
2021/05/26 08:41:15,1,0
2021/05/26 08:41:23,1,0
2021/05/26 08:41:37,1,0
2021/05/26 08:41:51,0,1
2021/05/26 08:42:40,1,0
2021/05/26 08:43:20,1,0
2021/05/26 08:43:22,0,1
2021/05/26 08:43:30,0,1
2021/05/26 08:43:38,0,1
2021/05/26 08:43:46,0,1
2021/05/26 08:43:49,0,1
2021/05/26 08:43:56,1,0
2021/05/26 08:44:01,1,0
2021/05/26 08:44:20,0,1
2021/05/26 08:44:27,0,1
2021/05/26 08:44:33,1,0
2021/05/26 08:44:33,0,1
2021/05/26 08:44:36,0,1
2021/05/26 08:44:46,1,0
2021/05/26 08:44:58,0,1
2021/05/26 08:45:01,0,1
2021/05/26 08:45:14,1,0
2021/05/26 08:45:17,0,1
2021/05/26 08:45:26,1,0
2021/05/26 08:45:34,1,0
2021/05/26 08:45:34,1,0
2021/05/26 08:45:40,0,1
2021/05/26 08:45:45,0,1
2021/05/26 08:45:50,0,1
2021/05/26 08:45:52,1,0
2021/05/26 08:46:03,0,1
2021/05/26 08:46:12,1,0
2021/05/26 08:46:22,0,1
2021/05/26 08:46:30,1,0
2021/05/26 08:46:35,1,0
2021/05/26 08:46:37,1,0
2021/05/26 08:46:40,0,1
2021/05/26 08:46:44,0,1
2021/05/26 08:46:49,1,0
2021/05/26 08:46:56,1,0
2021/05/26 08:47:08,0,1
2021/05/26 08:47:09,1,0
2021/05/26 08:47:11,0,1
2021/05/26 08:47:16,0,1
2021/05/26 08:47:27,0,1
2021/05/26 08:47:27,0,1
2021/05/26 08:47:50,0,1
2021/05/26 08:47:51,0,1
2021/05/26 08:48:00,0,1
2021/05/26 08:48:08,1,0
2021/05/26 08:48:28,1,0
2021/05/26 08:48:29,1,0
2021/05/26 08:48:37,0,1
2021/05/26 08:48:38,0,1
2021/05/26 08:48:48,0,1
2021/05/26 08:48:58,0,1
2021/05/26 08:49:01,1,0
2021/05/26 08:49:04,0,1
2021/05/26 08:49:09,1,0
2021/05/26 08:49:11,1,0
2021/05/26 08:49:15,1,0
2021/05/26 08:49:22,0,1
2021/05/26 08:49:32,0,1
2021/05/26 08:49:33,0,1
2021/05/26 08:49:37,1,0
2021/05/26 08:50:00,0,1
2021/05/26 08:50:07,0,1
2021/05/26 08:50:18,1,0
2021/05/26 08:50:20,0,1
2021/05/26 08:50:39,0,1
2021/05/26 08:50:50,0,1
2021/05/26 08:51:02,1,0
2021/05/26 08:51:21,0,1
2021/05/26 08:51:24,0,1
2021/05/26 08:51:45,0,1
2021/05/26 08:51:48,0,1
2021/05/26 08:51:49,0,1
2021/05/26 08:51:55,1,0
2021/05/26 08:52:02,1,0
2021/05/26 08:52:07,1,0
2021/05/26 08:52:15,1,0
2021/05/26 08:52:19,0,1
2021/05/26 08:52:27,0,1
2021/05/26 08:52:35,1,0
2021/05/26 08:52:38,1,0
2021/05/26 08:52:50,1,0
2021/05/26 08:53:00,1,0
2021/05/26 08:53:21,1,0
2021/05/26 08:53:24,0,1
2021/05/26 08:53:26,0,1
2021/05/26 08:53:36,1,0
2021/05/26 08:53:39,1,0
2021/05/26 08:53:49,1,0
2021/05/26 08:53:53,1,0
2021/05/26 08:53:58,0,1
2021/05/26 08:54:09,1,0
2021/05/26 08:54:13,1,0
2021/05/26 08:54:17,1,0
2021/05/26 08:54:24,0,1
2021/05/26 08:54:42,1,0
2021/05/26 08:54:43,1,0
2021/05/26 08:54:44,1,0
2021/05/26 08:54:51,0,1
2021/05/26 08:55:08,1,0
2021/05/26 08:55:13,1,0
2021/05/26 08:55:14,1,0
2021/05/26 08:55:18,0,1
2021/05/26 08:55:22,0,1
2021/05/26 08:55:46,1,0
2021/05/26 08:55:51,1,0
2021/05/26 08:56:23,0,1
2021/05/26 08:56:30,0,1
2021/05/26 08:56:32,0,1
2021/05/26 08:56:36,0,1
2021/05/26 08:56:39,0,1
2021/05/26 08:56:40,1,0
2021/05/26 08:56:44,1,0
2021/05/26 08:56:50,1,0
2021/05/26 08:56:59,1,0
2021/05/26 08:57:00,1,0
2021/05/26 08:57:01,0,1
2021/05/26 08:57:12,0,1
2021/05/26 08:57:38,0,1
2021/05/26 08:57:49,0,1
2021/05/26 08:58:17,0,1
2021/05/26 08:58:47,0,1
2021/05/26 08:58:59,1,0
2021/05/26 09:00:09,1,0
2021/05/26 09:00:29,1,0
2021/05/26 09:01:03,1,0
2021/05/26 09:01:03,0,1
2021/05/26 09:01:05,0,1
2021/05/26 09:01:06,0,1
2021/05/26 09:01:06,0,1
2021/05/26 09:01:18,0,1
2021/05/26 09:01:27,0,1
2021/05/26 09:01:29,0,1
2021/05/26 09:01:32,0,1
2021/05/26 09:01:35,0,1
2021/05/26 09:01:40,1,0
2021/05/26 09:01:42,1,0
2021/05/26 09:01:48,1,0
2021/05/26 09:01:52,1,0
2021/05/26 09:01:57,1,0
2021/05/26 09:02:08,1,0
2021/05/26 09:02:12,1,0
2021/05/26 09:02:22,1,0
2021/05/26 09:02:36,0,1
2021/05/26 09:02:41,0,1
2021/05/26 09:02:49,1,0
2021/05/26 09:02:54,0,1
2021/05/26 09:02:59,1,0
2021/05/26 09:03:02,0,1
2021/05/26 09:03:04,1,0
2021/05/26 09:03:14,1,0
2021/05/26 09:03:20,1,0
2021/05/26 09:03:25,1,0
2021/05/26 09:03:26,1,0
2021/05/26 09:03:31,1,0
2021/05/26 09:03:33,1,0
2021/05/26 09:03:35,0,1
2021/05/26 09:03:51,0,1
2021/05/26 09:03:55,0,1
2021/05/26 09:04:36,1,0
2021/05/26 09:04:53,1,0
2021/05/26 09:04:54,0,1
2021/05/26 09:04:55,0,1
2021/05/26 09:05:01,1,0
2021/05/26 09:05:24,0,1
2021/05/26 09:05:24,1,0
2021/05/26 09:05:33,0,1
2021/05/26 09:05:43,0,1
2021/05/26 09:05:44,1,0
2021/05/26 09:06:08,0,1
2021/05/26 09:06:21,0,1
2021/05/26 09:06:35,0,1
2021/05/26 09:06:44,1,0
2021/05/26 09:07:17,0,1
2021/05/26 09:07:19,0,1
2021/05/26 09:07:20,0,1
2021/05/26 09:07:24,0,1
2021/05/26 09:07:32,0,1
2021/05/26 09:07:38,0,1
2021/05/26 09:07:41,1,0
2021/05/26 09:07:46,0,1
2021/05/26 09:07:59,0,1
2021/05/26 09:08:02,1,0
2021/05/26 09:08:07,1,0
2021/05/26 09:08:35,0,1
2021/05/26 09:08:50,1,0
2021/05/26 09:09:07,1,0
2021/05/26 09:09:42,0,1
2021/05/26 09:09:53,1,0
2021/05/26 09:10:02,0,1
2021/05/26 09:10:06,0,1
2021/05/26 09:10:41,0,1
2021/05/26 09:11:04,1,0
2021/05/26 09:11:08,1,0
2021/05/26 09:11:14,1,0
2021/05/26 09:11:39,1,0
2021/05/26 09:11:43,0,1
2021/05/26 09:11:46,0,1
2021/05/26 09:11:55,1,0
2021/05/26 09:12:05,0,1
2021/05/26 09:12:09,0,1
2021/05/26 09:12:15,1,0
2021/05/26 09:12:15,1,0
2021/05/26 09:12:21,1,0
2021/05/26 09:12:22,1,0
2021/05/26 09:12:40,1,0
2021/05/26 09:12:44,0,1
2021/05/26 09:13:10,1,0
2021/05/26 09:13:24,1,0
2021/05/26 09:13:44,1,0
2021/05/26 09:14:07,0,1
2021/05/26 09:14:20,0,1
2021/05/26 09:14:41,1,0
2021/05/26 09:15:02,1,0
2021/05/26 09:15:21,0,1
2021/05/26 09:15:28,1,0
2021/05/26 09:15:48,1,0
2021/05/26 09:16:04,0,1
2021/05/26 09:16:14,0,1
2021/05/26 09:16:16,1,0
2021/05/26 09:16:43,0,1
2021/05/26 09:17:20,1,0
2021/05/26 09:17:37,0,1
2021/05/26 09:18:16,0,1
2021/05/26 09:18:25,0,1
2021/05/26 09:18:31,0,1
2021/05/26 09:18:38,1,0
2021/05/26 09:18:41,0,1
2021/05/26 09:18:58,1,0
2021/05/26 09:19:08,1,0
2021/05/26 09:19:28,0,1
2021/05/26 09:19:40,1,0
2021/05/26 09:19:41,1,0
2021/05/26 09:19:41,0,1
2021/05/26 09:19:49,0,1
2021/05/26 09:19:57,0,1
2021/05/26 09:20:00,0,1
2021/05/26 09:20:06,0,1
2021/05/26 09:20:14,0,1
2021/05/26 09:20:19,0,1
2021/05/26 09:20:22,0,1
2021/05/26 09:20:23,1,0
2021/05/26 09:20:41,0,1
2021/05/26 09:20:46,0,1
2021/05/26 09:20:55,0,1
2021/05/26 09:21:06,0,1
2021/05/26 09:21:08,0,1
2021/05/26 09:21:14,0,1
2021/05/26 09:21:19,0,1
2021/05/26 09:21:23,1,0
2021/05/26 09:21:40,1,0
2021/05/26 09:21:49,1,0
2021/05/26 09:21:56,0,1
2021/05/26 09:22:06,1,0
2021/05/26 09:22:07,0,1
2021/05/26 09:22:12,0,1
2021/05/26 09:22:13,0,1
2021/05/26 09:22:18,1,0
2021/05/26 09:22:37,0,1
2021/05/26 09:22:45,0,1
2021/05/26 09:22:48,0,1
2021/05/26 09:22:52,0,1
2021/05/26 09:23:07,1,0
2021/05/26 09:23:15,0,1
2021/05/26 09:23:33,1,0
2021/05/26 09:23:39,0,1
2021/05/26 09:24:08,0,1
2021/05/26 09:24:46,1,0
2021/05/26 09:24:56,1,0
2021/05/26 09:24:56,0,1
